Fecha;ID;NOME;CASOS;NIVEL
01-02-2021;34121515001;ABEGONDO; 51;Incidencia acumulada para o concello: >250
01-02-2021;34121515002;AMES; 207;Incidencia acumulada para o concello: >250
01-02-2021;34121515003;ARANGA; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
01-02-2021;34121515004;ARES; 53;Incidencia acumulada para o concello: >250
01-02-2021;34121515005;ARTEIXO; 530;Incidencia acumulada para o concello: >250
01-02-2021;34121515006;ARZUA; 54;Incidencia acumulada para o concello: >250
01-02-2021;34121515007;BAÑA (A); 13;Incidencia acumulada para o concello: >250
01-02-2021;34121515008;BERGONDO; 53;Incidencia acumulada para o concello: >250
01-02-2021;34121515009;BETANZOS; 225;Incidencia acumulada para o concello: >250
01-02-2021;34121515010;BOIMORTO; entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515011;BOIRO; 50;Incidencia acumulada para o concello: >250
01-02-2021;34121515012;BOQUEIXON; 103;Incidencia acumulada para o concello: >250
01-02-2021;34121515013;BRION; 45;Incidencia acumulada para o concello: >250
01-02-2021;34121515014;CABANA DE BERGANTIÑOS; 19;Incidencia acumulada para o concello: >250
01-02-2021;34121515015;CABANAS; 44;Incidencia acumulada para o concello: >250
01-02-2021;34121515016;CAMARIÑAS; 28;Incidencia acumulada para o concello: >250
01-02-2021;34121515017;CAMBRE; 271;Incidencia acumulada para o concello: >250
01-02-2021;34121515018;CAPELA (A); entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515019;CARBALLO; 361;Incidencia acumulada para o concello: >250
01-02-2021;34121515020;CARNOTA; 15;Incidencia acumulada para o concello: >250
01-02-2021;34121515021;CARRAL; 54;Incidencia acumulada para o concello: >250
01-02-2021;34121515022;CEDEIRA; 84;Incidencia acumulada para o concello: >250
01-02-2021;34121515023;CEE; 47;Incidencia acumulada para o concello: >250
01-02-2021;34121515024;CERCEDA; 61;Incidencia acumulada para o concello: >250
01-02-2021;34121515025;CERDIDO; 13;Incidencia acumulada para o concello: >250
01-02-2021;34121515027;COIROS; 29;Incidencia acumulada para o concello: >250
01-02-2021;34121515028;CORCUBION; entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515029;CORISTANCO; 51;Incidencia acumulada para o concello: >250
01-02-2021;34121515030;CORUÑA (A); 2240;Incidencia acumulada para o concello: >250
01-02-2021;34121515031;CULLEREDO; 311;Incidencia acumulada para o concello: >250
01-02-2021;34121515032;CURTIS; 25;Incidencia acumulada para o concello: >250
01-02-2021;34121515033;DODRO; 33;Incidencia acumulada para o concello: >250
01-02-2021;34121515034;DUMBRIA; 32;Incidencia acumulada para o concello: >250
01-02-2021;34121515035;FENE; 135;Incidencia acumulada para o concello: >250
01-02-2021;34121515036;FERROL; 434;Incidencia acumulada para o concello: >250
01-02-2021;34121515037;FISTERRA; 31;Incidencia acumulada para o concello: >250
01-02-2021;34121515038;FRADES; 21;Incidencia acumulada para o concello: >250
01-02-2021;34121515039;IRIXOA; entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515040;LAXE; 13;Incidencia acumulada para o concello: >250
01-02-2021;34121515041;LARACHA; 128;Incidencia acumulada para o concello: >250
01-02-2021;34121515042;LOUSAME; entre 1 e 9;Incidencia acumulada para o concello: >150 e <=250
01-02-2021;34121515043;MALPICA DE BERGANTIÑOS; 60;Incidencia acumulada para o concello: >250
01-02-2021;34121515044;MAÑON; 17;Incidencia acumulada para o concello: >250
01-02-2021;34121515045;MAZARICOS; 22;Incidencia acumulada para o concello: >250
01-02-2021;34121515046;MELIDE; 66;Incidencia acumulada para o concello: >250
01-02-2021;34121515047;MESIA; 32;Incidencia acumulada para o concello: >250
01-02-2021;34121515048;MIÑO; 40;Incidencia acumulada para o concello: >250
01-02-2021;34121515049;MOECHE; 69;Incidencia acumulada para o concello: >250
01-02-2021;34121515050;MONFERO; 12;Incidencia acumulada para o concello: >250
01-02-2021;34121515051;MUGARDOS; 66;Incidencia acumulada para o concello: >250
01-02-2021;34121515052;MUXIA; 31;Incidencia acumulada para o concello: >250
01-02-2021;34121515053;MUROS; 25;Incidencia acumulada para o concello: >250
01-02-2021;34121515054;NARON; 315;Incidencia acumulada para o concello: >250
01-02-2021;34121515055;NEDA; 25;Incidencia acumulada para o concello: >250
01-02-2021;34121515056;NEGREIRA; 36;Incidencia acumulada para o concello: >250
01-02-2021;34121515057;NOIA; 53;Incidencia acumulada para o concello: >250
01-02-2021;34121515058;OLEIROS; 237;Incidencia acumulada para o concello: >250
01-02-2021;34121515059;ORDES; 134;Incidencia acumulada para o concello: >250
01-02-2021;34121515060;OROSO; 52;Incidencia acumulada para o concello: >250
01-02-2021;34121515061;ORTIGUEIRA; 91;Incidencia acumulada para o concello: >250
01-02-2021;34121515062;OUTES; 28;Incidencia acumulada para o concello: >250
01-02-2021;34121515064;PADERNE; 21;Incidencia acumulada para o concello: >250
01-02-2021;34121515065;PADRON; 170;Incidencia acumulada para o concello: >250
01-02-2021;34121515066;PINO (O); 44;Incidencia acumulada para o concello: >250
01-02-2021;34121515067;POBRA DO CARAMIÑAL A; 26;Incidencia acumulada para o concello: >250
01-02-2021;34121515068;PONTECESO; 32;Incidencia acumulada para o concello: >250
01-02-2021;34121515069;PONTEDEUME; 80;Incidencia acumulada para o concello: >250
01-02-2021;34121515070;PONTES DE GARCIA RODRIGUEZ (AS); 70;Incidencia acumulada para o concello: >250
01-02-2021;34121515071;PORTO DO SON; 30;Incidencia acumulada para o concello: >250
01-02-2021;34121515072;RIANXO; 45;Incidencia acumulada para o concello: >250
01-02-2021;34121515073;RIBEIRA; 90;Incidencia acumulada para o concello: >250
01-02-2021;34121515074;ROIS; 109;Incidencia acumulada para o concello: >250
01-02-2021;34121515075;SADA; 206;Incidencia acumulada para o concello: >250
01-02-2021;34121515076;SAN SADURNIÑO; 47;Incidencia acumulada para o concello: >250
01-02-2021;34121515077;SANTA COMBA; 28;Incidencia acumulada para o concello: >250
01-02-2021;34121515078;SANTIAGO DE COMPOSTELA; 655;Incidencia acumulada para o concello: >250
01-02-2021;34121515079;SANTISO; entre 1 e 9;Incidencia acumulada para o concello: >150 e <=250
01-02-2021;34121515080;SOBRADO; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
01-02-2021;34121515081;SOMOZAS; 12;Incidencia acumulada para o concello: >250
01-02-2021;34121515082;TEO; 104;Incidencia acumulada para o concello: >250
01-02-2021;34121515083;TOQUES; entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515084;TORDOIA; 30;Incidencia acumulada para o concello: >250
01-02-2021;34121515085;TOURO; 17;Incidencia acumulada para o concello: >250
01-02-2021;34121515086;TRAZO; 15;Incidencia acumulada para o concello: >250
01-02-2021;34121515087;VALDOVIÑO; 46;Incidencia acumulada para o concello: >250
01-02-2021;34121515088;VAL DO DUBRA; 55;Incidencia acumulada para o concello: >250
01-02-2021;34121515089;VEDRA; 72;Incidencia acumulada para o concello: >250
01-02-2021;34121515090;VILASANTAR; entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515091;VILARMAIOR; entre 1 e 9;Incidencia acumulada para o concello: >250
01-02-2021;34121515092;VIMIANZO; 60;Incidencia acumulada para o concello: >250
