Fecha;ID;NOME;CASOS;NIVEL
13-12-2020;34121515001;ABEGONDO; 10;Incidencia acumulada para o concello: >150 e <=250
13-12-2020;34121515002;AMES; 28;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515003;ARANGA; entre 1 e 9;Incidencia acumulada para o concello: >250
13-12-2020;34121515004;ARES; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515005;ARTEIXO; 51;Incidencia acumulada para o concello: >150 e <=250
13-12-2020;34121515006;ARZUA; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515007;BAÑA (A); 17;Incidencia acumulada para o concello: >250
13-12-2020;34121515008;BERGONDO; entre 1 e 9;Incidencia acumulada para o concello: >25 e <=50
13-12-2020;34121515009;BETANZOS; 17;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515010;BOIMORTO; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515011;BOIRO; 224;Incidencia acumulada para o concello: >250
13-12-2020;34121515012;BOQUEIXON; entre 1 e 9;Incidencia acumulada para o concello: >25 e <=50
13-12-2020;34121515013;BRION; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515014;CABANA DE BERGANTIÑOS; 12;Incidencia acumulada para o concello: >250
13-12-2020;34121515015;CABANAS; entre 1 e 9;Incidencia acumulada para o concello: >150 e <=250
13-12-2020;34121515016;CAMARIÑAS; 29;Incidencia acumulada para o concello: >250
13-12-2020;34121515017;CAMBRE; 30;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515018;CAPELA (A);0;Incidencia acumulada para o concello: <=25
13-12-2020;34121515019;CARBALLO; 46;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515020;CARNOTA; 15;Incidencia acumulada para o concello: >250
13-12-2020;34121515021;CARRAL; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515022;CEDEIRA; 18;Incidencia acumulada para o concello: >250
13-12-2020;34121515023;CEE; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515024;CERCEDA; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515025;CERDIDO;0;Incidencia acumulada para o concello: <=25
13-12-2020;34121515027;COIROS; entre 1 e 9;Incidencia acumulada para o concello: >250
13-12-2020;34121515028;CORCUBION;0;Incidencia acumulada para o concello: <=25
13-12-2020;34121515029;CORISTANCO; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515030;CORUÑA (A); 296;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515031;CULLEREDO; 38;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515032;CURTIS; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515033;DODRO; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515034;DUMBRIA; 14;Incidencia acumulada para o concello: >250
13-12-2020;34121515035;FENE; 13;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515036;FERROL; 115;Incidencia acumulada para o concello: >150 e <=250
13-12-2020;34121515037;FISTERRA; 33;Incidencia acumulada para o concello: >250
13-12-2020;34121515038;FRADES;0;Incidencia acumulada para o concello: <=25
13-12-2020;34121515039;IRIXOA; entre 1 e 9;Incidencia acumulada para o concello: >250
13-12-2020;34121515040;LAXE; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
13-12-2020;34121515041;LARACHA; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
