Fecha;ID;NOME;CASOS;NIVEL
12-01-2021;34121515001;ABEGONDO; 18;Incidencia acumulada para o concello: >250
12-01-2021;34121515002;AMES; 141;Incidencia acumulada para o concello: >250
12-01-2021;34121515003;ARANGA;0;Incidencia acumulada para o concello: <=25
12-01-2021;34121515004;ARES; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
12-01-2021;34121515005;ARTEIXO; 229;Incidencia acumulada para o concello: >250
12-01-2021;34121515006;ARZUA; 42;Incidencia acumulada para o concello: >250
12-01-2021;34121515007;BAÑA (A); entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
12-01-2021;34121515008;BERGONDO; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
12-01-2021;34121515009;BETANZOS; 21;Incidencia acumulada para o concello: >150 e <=250
12-01-2021;34121515010;BOIMORTO; entre 1 e 9;Incidencia acumulada para o concello: >250
12-01-2021;34121515011;BOIRO; 70;Incidencia acumulada para o concello: >250
12-01-2021;34121515012;BOQUEIXON; 13;Incidencia acumulada para o concello: >250
12-01-2021;34121515013;BRION; 37;Incidencia acumulada para o concello: >250
12-01-2021;34121515014;CABANA DE BERGANTIÑOS; 13;Incidencia acumulada para o concello: >250
12-01-2021;34121515015;CABANAS; 28;Incidencia acumulada para o concello: >250
12-01-2021;34121515016;CAMARIÑAS; 70;Incidencia acumulada para o concello: >250
12-01-2021;34121515017;CAMBRE; 74;Incidencia acumulada para o concello: >250
12-01-2021;34121515018;CAPELA (A); entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
12-01-2021;34121515019;CARBALLO; 81;Incidencia acumulada para o concello: >250
12-01-2021;34121515020;CARNOTA; entre 1 e 9;Incidencia acumulada para o concello: >50 e <=150
12-01-2021;34121515021;CARRAL; 28;Incidencia acumulada para o concello: >250
12-01-2021;34121515022;CEDEIRA; 22;Incidencia acumulada para o concello: >250
12-01-2021;34121515023;CEE; 37;Incidencia acumulada para o concello: >250
12-01-2021;34121515024;CERCEDA; 37;Incidencia acumulada para o concello: >250
12-01-2021;34121515025;CERDIDO; entre 1 e 9;Incidencia acumulada para o concello: >150 e <=250
12-01-2021;34121515027;COIROS;0;Incidencia acumulada para o concello: <=25
12-01-2021;34121515028;CORCUBION; entre 1 e 9;Incidencia acumulada para o concello: >250
12-01-2021;34121515029;CORISTANCO; 30;Incidencia acumulada para o concello: >250
12-01-2021;34121515030;CORUÑA (A); 886;Incidencia acumulada para o concello: >250
12-01-2021;34121515031;CULLEREDO; 108;Incidencia acumulada para o concello: >250
12-01-2021;34121515032;CURTIS; entre 1 e 9;Incidencia acumulada para o concello: >150 e <=250
12-01-2021;34121515033;DODRO; 17;Incidencia acumulada para o concello: >250
12-01-2021;34121515034;DUMBRIA; 20;Incidencia acumulada para o concello: >250
12-01-2021;34121515035;FENE; 72;Incidencia acumulada para o concello: >250
12-01-2021;34121515036;FERROL; 219;Incidencia acumulada para o concello: >250
12-01-2021;34121515037;FISTERRA; 10;Incidencia acumulada para o concello: >150 e <=250
12-01-2021;34121515038;FRADES; entre 1 e 9;Incidencia acumulada para o concello: >250
12-01-2021;34121515039;IRIXOA;0;Incidencia acumulada para o concello: <=25
12-01-2021;34121515040;LAXE; 40;Incidencia acumulada para o concello: >250
12-01-2021;34121515041;LARACHA; 29;Incidencia acumulada para o concello: >250
12-01-2021;34121515042;LOUSAME; 16;Incidencia acumulada para o concello: >250
12-01-2021;34121515043;MALPICA DE BERGANTIÑOS; 12;Incidencia acumulada para o concello: >150 e <=250
12-01-2021;34121515044;MAÑON; entre 1 e 9;Incidencia acumulada para o concello: >250
12-01-2021;34121515045;MAZARICOS; entre 1 e 9;Incidencia acumulada para o concello: >150 e <=250
12-01-2021;34121515046;MELIDE; 48;Incidencia acumulada para o concello: >250
