Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-06-18 18:00:00,"A.S. A CORUÑA E CEE","30.846","26","411","29.853","15","7","521.775","153.465","597","185.048"
2021-06-18 18:00:00,"A.S. FERROL","8.727","10","101","8.403","5","3","149.798","62.154","217","15.960"
2021-06-18 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","13.085","5","164","12.700","2","1","255.335","136.844","216","41.994"
2021-06-18 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.903","10","150","15.336","3","1","263.751","132.971","418","73.975"
2021-06-18 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","14.412","11","120","14.111","8","1","244.759","92.937","181","83.148"
2021-06-18 18:00:00,"A.S. SANTIAGO E BARBANZA","20.129","12","121","19.655","4","1","369.734","146.584","365","97.929"
2021-06-18 18:00:00,"A.S. VIGO","25.297","18","235","24.631","8","2","519.822","270.080","439","70.115"
2021-06-18 18:00:00,"GALICIA","128.399","92","1.302","124.689","45","16","2.324.974","995.035","2.433","568.169"
