Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-06-21 18:00:00,"A.S. A CORUÑA E CEE","30.943","34","458","29.902","13","7","525.027","153.577","598","185.987"
2021-06-21 18:00:00,"A.S. FERROL","8.731","0","97","8.411","4","2","150.334","62.172","217","16.106"
2021-06-21 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","13.117","16","161","12.735","4","1","256.680","136.888","216","42.346"
2021-06-21 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.923","6","141","15.365","1","1","264.813","132.995","418","74.591"
2021-06-21 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","14.437","12","123","14.133","6","1","245.426","93.006","181","83.759"
2021-06-21 18:00:00,"A.S. SANTIAGO E BARBANZA","20.149","6","103","19.693","1","1","370.994","146.643","365","98.685"
2021-06-21 18:00:00,"A.S. VIGO","25.315","9","191","24.693","6","2","520.836","270.185","439","70.629"
2021-06-21 18:00:00,"GALICIA","128.615","83","1.274","124.932","35","15","2.334.110","995.466","2.434","572.103"
