Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-06-07 18:00:00,"A.S. A CORUÑA E CEE","30.536","28","335","29.622","12","1","510.041","150.157","593","181.113"
2021-06-07 18:00:00,"A.S. FERROL","8.649","8","95","8.331","8","1","145.980","60.929","217","15.282"
2021-06-07 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","12.974","6","208","12.545","6","2","250.105","134.125","216","39.964"
2021-06-07 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.790","8","163","15.210","7","1","259.153","130.215","418","70.816"
2021-06-07 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","14.333","6","193","13.959","14","1","240.092","91.429","181","79.322"
2021-06-07 18:00:00,"A.S. SANTIAGO E BARBANZA","20.053","6","283","19.418","12","3","364.730","144.165","365","93.961"
2021-06-07 18:00:00,"A.S. VIGO","25.170","21","452","24.289","6","5","514.637","266.349","437","67.380"
2021-06-07 18:00:00,"GALICIA","127.505","83","1.729","123.374","65","14","2.284.738","977.369","2.427","547.838"
