Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-07-16 18:00:00,"A.S. A CORUÑA E CEE","32.756","232","1.517","30.651","15","6","556.159","158.588","603","196.524"
2021-07-16 18:00:00,"A.S. FERROL","9.133","55","349","8.560","6","3","155.931","63.704","218","17.921"
2021-07-16 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","14.093","119","797","13.074","9","0","270.326","140.398","217","46.565"
2021-07-16 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","17.893","207","1.778","15.697","19","4","279.229","136.528","419","87.043"
2021-07-16 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","16.464","187","1.709","14.574","8","5","262.633","97.712","181","94.928"
2021-07-16 18:00:00,"A.S. SANTIAGO E BARBANZA","21.438","166","1.137","19.948","7","0","386.494","150.241","365","111.590"
2021-07-16 18:00:00,"A.S. VIGO","27.755","292","2.130","25.194","15","2","543.918","277.722","439","77.321"
2021-07-16 18:00:00,"GALICIA","139.532","1.258","9.417","127.698","79","20","2.454.690","1.024.893","2.442","631.892"
