Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-06-15 18:00:00,"A.S. A CORUÑA E CEE","30.750","30","401","29.770","19","5","518.243","151.129","594","183.843"
2021-06-15 18:00:00,"A.S. FERROL","8.697","5","93","8.381","4","3","148.999","61.152","217","15.760"
2021-06-15 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","13.050","7","175","12.654","4","1","253.912","134.497","216","41.455"
2021-06-15 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.861","6","145","15.299","3","1","262.557","130.596","418","73.240"
2021-06-15 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","14.382","4","124","14.077","6","2","244.114","92.025","181","82.413"
2021-06-15 18:00:00,"A.S. SANTIAGO E BARBANZA","20.101","4","134","19.614","4","1","368.432","144.857","365","96.854"
2021-06-15 18:00:00,"A.S. VIGO","25.266","9","274","24.561","7","2","518.544","267.397","439","69.429"
2021-06-15 18:00:00,"GALICIA","128.107","65","1.346","124.356","47","15","2.314.801","981.653","2.430","562.994"
