Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-06-14 18:00:00,"A.S. A CORUÑA E CEE","30.719","18","384","29.756","22","4","517.059","151.054","594","183.492"
2021-06-14 18:00:00,"A.S. FERROL","8.691","5","92","8.376","6","2","148.785","61.141","217","15.701"
2021-06-14 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","13.045","7","188","12.636","4","1","253.528","134.473","216","41.270"
2021-06-14 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.855","11","149","15.289","3","1","262.087","130.500","418","72.876"
2021-06-14 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","14.376","9","128","14.067","6","2","243.869","91.967","181","82.093"
2021-06-14 18:00:00,"A.S. SANTIAGO E BARBANZA","20.098","3","146","19.599","5","1","367.810","144.806","365","96.468"
2021-06-14 18:00:00,"A.S. VIGO","25.258","7","292","24.535","6","4","518.001","267.285","439","69.174"
2021-06-14 18:00:00,"GALICIA","128.042","60","1.379","124.258","52","15","2.311.139","981.226","2.430","561.074"
