Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-12-25 18:00:00,"A.S. A CORUÑA E CEE","49.468","418","4.151","44.664","41","6","706.860","191.586","670","270.149"
2021-12-25 18:00:00,"A.S. FERROL","13.556","200","1.247","12.065","10","4","206.301","76.231","238","35.823"
2021-12-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","23.162","298","1.977","20.921","17","6","367.319","168.759","258","92.516"
2021-12-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","28.695","166","2.835","25.398","41","7","402.282","167.078","465","163.212"
2021-12-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","26.853","371","3.453","23.177","31","12","352.592","114.695","224","174.668"
2021-12-25 18:00:00,"A.S. SANTIAGO E BARBANZA","31.733","398","3.514","27.850","15","6","488.535","173.129","381","196.280"
2021-12-25 18:00:00,"A.S. VIGO","49.604","919","7.075","42.042","64","14","714.594","326.327","508","143.584"
2021-12-25 18:00:00,"GALICIA","223.071","2.770","24.252","196.117","219","55","3.238.483","1.217.805","2.744","1.076.232"
